D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_051.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_051.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_051.jpg, 0, 0, 0, 0.0008488153
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_154.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_154.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_154.jpg, 0, 0, 0, 0.0008989386
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_257.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_257.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_257.jpg, 0, 0, 0, 0.0008234422
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_361.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_361.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_361.jpg, 0, 0, 0, 0.0008097877
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_462.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_462.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_462.jpg, 0, 0, 0, 0.0008699908
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_565.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_565.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_565.jpg, 0, 0, 0, 0.0007998541
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_666.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_666.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_666.jpg, 0, 0, 0, 0.0008075283
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_770.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_770.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_770.jpg, 0, 0, 0, 0.0008582617
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_871.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_871.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_871.jpg, 0, 0, 0, 0.0007931755
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_45_973.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_45_973.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_45_973.jpg, 0, 0.067002, 0, 0.07440741
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_074.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_074.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_074.jpg, 0, 0.3648987, 0, 0.426559
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_179.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_179.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_179.jpg, 0, 0.6217551, 0, 1.2108
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_280.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_280.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_280.jpg, 0, 0.9288853, 0, 2.225102
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_382.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_382.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_382.jpg, 0, 1, 0, 3.472885
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_484.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_484.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_484.jpg, 0, 1, 0, 4.656181
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_602.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_602.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_602.jpg, 0, 1, 0, 6.058769
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_709.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_709.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_709.jpg, 0, 1, 0, 7.216237
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_819.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_819.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_819.jpg, 0, 1, 0, 8.590633
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_46_919.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_46_919.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_46_919.jpg, 0, 1, 0, 9.72366
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_019.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_019.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_019.jpg, 0, 1, 0, 10.84549
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_121.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_121.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_121.jpg, 0, 1, 0, 12.08678
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_222.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_222.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_222.jpg, 0, 1, 0, 13.03514
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_323.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_323.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_323.jpg, 0, 1, 0, 14.10531
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_424.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_424.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_424.jpg, 0, 1, 0, 15.24858
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_524.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_524.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_524.jpg, 0, 1, 0, 16.17703
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_628.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_628.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_628.jpg, 0, 1, 0, 17.38962
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_730.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_730.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_730.jpg, -0.0963501, 1, 0, 18.26587
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_833.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_833.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_833.jpg, -0.4037085, 1, 0, 19.36482
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_47_934.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_47_934.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_47_934.jpg, -0.183042, 1, 0, 20.23299
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_036.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_036.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_036.jpg, 0, 1, 0, 21.32544
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_138.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_138.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_138.jpg, 0, 1, 0, 22.49672
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_242.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_242.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_242.jpg, 0, 1, 0, 23.4547
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_346.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_346.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_346.jpg, 0, 1, 0, 24.43415
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_451.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_451.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_451.jpg, -0.1425939, 1, 0, 25.38817
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_557.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_557.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_557.jpg, -0.2786085, 1, 0, 26.4229
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_661.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_661.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_661.jpg, 0, 1, 0, 27.36234
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_766.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_766.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_766.jpg, 0, 1, 0, 28.29171
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_872.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_872.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_872.jpg, 0, 1, 0, 29.21504
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_48_976.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_48_976.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_48_976.jpg, -0.2621199, 1, 0, 30.09731
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_078.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_078.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_078.jpg, -0.3535992, 1, 0, 30.18014
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_179.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_179.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_179.jpg, -0.05295842, 1, 0, 30.19016
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_284.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_284.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_284.jpg, -0.3522699, 1, 0, 30.17789
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_390.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_390.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_390.jpg, -0.5433837, 1, 0, 30.15385
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_490.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_490.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_490.jpg, -0.2403195, 1, 0, 30.19453
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_591.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_591.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_591.jpg, 0, 1, 0, 30.18576
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_695.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_695.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_695.jpg, 0, 1, 0, 30.18999
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_798.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_798.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_798.jpg, 0, 1, 0, 30.19028
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_49_899.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_49_899.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_49_899.jpg, 0, 0.824755, 0, 30.15511
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_001.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_001.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_001.jpg, 0, 0.5185089, 0, 30.08257
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_103.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_103.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_103.jpg, 0, 0.2136947, 0, 30.00672
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_204.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_204.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_204.jpg, 0, 0, 0, 29.80402
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_305.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_305.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_305.jpg, 0, 0.140796, 0, 29.53215
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_411.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_411.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_411.jpg, 0, 0.4354092, 0, 29.62726
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_513.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_513.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_513.jpg, 0, 0.1257354, 0, 29.68217
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_615.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_615.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_615.jpg, 0, 0, 0, 29.41226
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_719.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_719.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_719.jpg, -0.08959021, 0, 0, 29.05561
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_818.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_818.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_818.jpg, -0.3909825, 0.0187896, 0, 28.66921
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_50_923.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_50_923.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_50_923.jpg, -0.4672507, 0.3162741, 0, 28.3686
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_024.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_024.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_024.jpg, -0.166691, 0.6168339, 0, 28.64689
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_130.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_130.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_130.jpg, 0, 0.91697, 0, 29.27065
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_230.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_230.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_230.jpg, 0, 0.6891716, 0, 29.97698
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_334.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_334.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_334.jpg, 0, 0.3783623, 0, 30.04797
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_433.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_433.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_433.jpg, 0, 0.2922659, 0, 29.97976
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_536.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_536.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_536.jpg, 0, 0.5816094, 0, 30.07321
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_641.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_641.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_641.jpg, 0, 0.9481101, 0, 30.16251
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_744.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_744.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_744.jpg, -0.0534438, 1, 0, 30.18953
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_848.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_848.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_848.jpg, -0.3630147, 1, 0, 30.16005
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_51_951.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_51_951.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_51_951.jpg, -0.1092096, 1, 0, 30.19141
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_051.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_051.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_051.jpg, 0, 1, 0, 30.18963
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_153.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_153.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_153.jpg, 0, 1, 0, 30.1902
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_256.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_256.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_256.jpg, 0, 1, 0, 30.19022
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_358.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_358.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_358.jpg, 0, 1, 0, 30.19029
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_464.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_464.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_464.jpg, 0, 1, 0, 30.19032
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_566.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_566.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_566.jpg, 0, 0.7098352, 0, 30.13174
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_669.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_669.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_669.jpg, -0.2754648, 0.417019, 0, 30.03244
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_775.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_775.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_775.jpg, -0.2939519, 0.1042258, 0, 29.89175
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_880.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_880.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_880.jpg, 0, 0, 0, 29.54465
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_52_986.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_52_986.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_52_986.jpg, 0, 0, 0, 29.24367
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_53_087.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_53_087.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_53_087.jpg, 0, 0, 0, 28.94938
D:\Projects\Self Driving Car\Data\IMG\center_2024_03_29_16_15_53_187.jpg, D:\Projects\Self Driving Car\Data\IMG\left_2024_03_29_16_15_53_187.jpg, D:\Projects\Self Driving Car\Data\IMG\right_2024_03_29_16_15_53_187.jpg, 0, 0, 0, 28.65863
